Landing Page,Impressions,Url Clicks,URL CTR,title,subtitle,date_published,date_updated
https://www.israelhayom.co.il/health/article/16992171,215330,22484,0.104416477,"הרופאים מאיימים בשביתות מחאה בבתי החולים: ""בשום פנים ואופן לא לשתף פעולה עם משרד הבריאות""","מחאת רופאי ההסתדרות מגיעה בעקבות מחלוקת מול משרד הבריאות •  אלו יוצאים נגד שינויים חד צדדיים שהמשרד מתכוון לעשות בנושא משך ההתמחות של הרופאים, הכרה בהתמחות במרפאות הקהילה והכרה ברופאים מומחים מחו""ל",2024-12-18T17:46:12.000Z,2024-12-18T17:46:12.000Z
https://www.israelhayom.co.il/health/article/17352174,242215,18332,0.07568482546,"אבסורד: ""מחבלי נוח'בה מטופלים בבית חולים – כולל טיפולי אקסטרה לא חיוניים""","מנהל מחלקה בבית חולים במרכז הארץ: ""אין שום גורם שמחליט מה הגבול ועד כמה אנחנו צריכים להיות הומניים"" • ח""כ מלינובסקי דורשת דיון דחוף בכנסת: ""המצב בלתי נסבל, מחבלים מקבלים טיפול רפואי גם כשלא מדובר בטיפול מציל חיים""",2025-02-13T03:00:36.000Z,2025-02-13T03:00:36.000Z
https://www.israelhayom.co.il/health/article/17207770,210196,27568,0.1311537803,"תהפוך ל""שטח ללא עישון"": העיר הענקית שתקנוס מעשנים ברחובותיה","בעיר המתויירת אוסקה שביפן יאסרו החל מהשבוע הבא עישון במרחב הציבורי • מאות חדרי עישון יוקמו בעיר, עוברים על החוק ייקנסו ב-1,000 ין • במקביל בישראל, דוח חדש של שר הבריאות מעיד כי 26% מהלא מעשנים דיווחו שהם חשופים לעישון כפוי",2025-01-22T12:54:27.000Z,2025-01-22T12:56:59.000Z
https://www.israelhayom.co.il/health/article/17322113,214469,30065,0.1401834298,"עדכון ראשון על מצב שלושת החטופים: ""עברו תופת""","במשרד הבריאות מסרו הצהרה לאחר שחרורם של אוהד בן עמי, אור לוי ואלי שרעבי: ""צפינו במראות של תת תזונה ניכרת""",2025-02-08T15:23:16.000Z,2025-02-08T16:12:18.000Z
https://www.israelhayom.co.il/health/article/16945538,305426,40928,0.1340029991,מבכירי הנוירולוגים בישראל: פרופ' ניר גלעדי נפטר בגיל 68,"פרופ' גלעדי נכנס רק לאחרונה לתפקידו כנציב קבילות הציבור במשרד הבריאות • האיגוד הישראלי לנוירולוגיה: ""מוביל עולמי בתחום מחלת הפרקינסון והפרעות הליכה""",2024-12-11T08:33:38.000Z,2024-12-11T11:12:28.000Z
https://www.israelhayom.co.il/health/article/17059895,210759,8267,0.03922489668,לראשונה: מוקד חירום נפשי-פסיכיאטרי ייפתח בארץ,"ברכב ""תגובה מיידי"" שמיועד לפניות מד""א על רקע נפשי ורופא פסיכיאטרי בכוננות • הפיילוט יחל בשבועות הקרובים, כשלוחה של מוקד 101 • מנהל המחלקה לפסיכיאטריה משפטית במשרד הבריאות: ""התקופה הנוכחית היא מורכבת, אבל יש  מודעות גבוהה יותר על האפשרות לפנייה לעזרה מקצועית""",2024-12-30T16:21:25.000Z,2024-12-30T16:21:25.000Z
https://www.israelhayom.co.il/health/article/14826968,215315,63698,0.2958363328,"רופאים שטיפלו בחלק מהחטופים: ""יש איום מיידי על חייהם, היינו צריכים לטפל בהם כבר אתמול""","במטה החטופים בתל אביב התקיימה היום מסיבת עיתונאים בהשתתפותם של פרופ' חגי לוין ורופאים שטיפלו בחלק מהחטופים שנמצאים בשבי חמאס, בדרישה להעניק להם טיפול רפואי וסיוע הומניטרי מיידי • ליגיל בן ה-12 יש אלרגיה לבוטנים, רופאו דורש: ""יש לטפל בו במקרה כזה בזריקת אפיפן, אם הוא אוכל כמות קטנה, מתפתחת תגובה אלרגית שיכולה לסכן את חייו"" • פרופ' לוין: ""המחוייבות שלנו לשבועת הרופא נמשכת, וכך צריך לעשות כל רופא בעולם"".",2023-11-15T16:12:43.000Z,2023-11-15T17:32:13.000Z
https://www.israelhayom.co.il/health/article/16141603,227612,21771,0.09564961426,המחווה המרגשת של משפחת ארגמני: תרומה של תרופות יקרות שנותרו לאחר מותה של אם המשפחה,"במשך כחצי שנה קיבלה ליאורה ארגמני ז""ל, תרופות לסרטן שלא כלולות בסל התרופות בהתאם למצבה מעמותת ""חברים לרפואה"" • אב המשפחה, יעקב, החליט לסגור מעגל ולתרום את התרופות שנותרו לליאורה לאחר לכתה - לעמותה • ""שמחנו לשמוע שהם עברו כבר להצלת ילד שחולה ומתפללים עבורו לרפואה שלמה"", סיפר יעקב",2024-07-25T12:30:38.000Z,2024-07-25T14:43:14.000Z
https://www.israelhayom.co.il/health/article/15479844,163489,8987,0.05497005915,ללא טשטוש וללא התמכרות: שיטת הרדמה חדשה מקילה את סבלם של פצועי המלחמה,"בבילינסון השתמשו לראשונה בשימוש רחב היקף בהרדמה אזורית ממוקדת לפצועים • מדובר באמצעי שמפחית שימוש במשככי כאבים, בפרט ממכרים, ומסייע בחזרת הפצועים לתפקוד • ד""ר שי פיין מבילינסון מספר כי ההרדמה נעשית בהזרקה חד פעמית ומשפיעה במסך 6-8 שעות: ""הנושא צבר תאוצה - ראינו שאצל חולים שקיבלו הרדמה אזורית יש שיפור בשיקום""",2024-03-24T16:20:24.000Z,2024-03-24T16:20:24.000Z
https://www.israelhayom.co.il/health/article/15112459,171149,8784,0.0513237004,"ביקורת על המהפכה בבריאות הנפש: ""במקום להביא אנשי מקצוע - מביאים מטפלים ללא רישיון""","התוכנית החדשה למערכת בריאות הנפש טומנת בחובה בשורות, לצד חששות • עיקרם בכך שמטפלים ללא הכשרה ראויה יוסמכו לטפל בזקוקים לסיוע, וכן שמעתה ייגבה תשלום עבור הטיפול • במערכת הבריאות יוצאים בתוקף נגד המהלך: ""יביא להידרדרות נוספת באיכות ובנגישות""",2024-01-16T21:47:54.000Z,2024-01-16T21:59:16.000Z
https://www.israelhayom.co.il/health/article/15957487,208525,15300,0.0733724973,נצרבתם ממדוזה? זה מה שאתם צריכים לעשות,"נחילי המדוזות החלו להגיע לחופי הארץ, כך שמי שנכנס למים יכול לחוות תחושות צריבה • פרופ' אמנון להד, מנהל המחלקה לרפואת המשפחה של הכללית במחוז ירושלים: ""במקרים מאוד נדירים עלולה להיות תגובה אלרגית קשה וחריפה""",2024-06-23T11:12:03.000Z,2024-06-24T17:53:55.000Z
https://www.israelhayom.co.il/health/article/14909517,181937,18066,0.09929810869,"""נתנו להם כדורי הרגעה כדי שיחייכו"": עדויות חדשות על החטופים ששוחררו מהשבי","יזהר ליפשיץ, שאמו יוכבד שוחררה מידי חמאס, אמר במהלך דיון של ועדת הבריאות של הכנסת כי עשרות אלפי תושבי העוטף והדרום צריכים לקבל טיפול נפשי • שיר סיגל, שאמה אביבה שוחררה בשבוע שעבר ושאביה עדיין בעזה: ""לא סומכת על אף אחד שיושב כאן, תעשו כל מה שביכולתכם לשחררם""",2023-12-05T10:14:45.000Z,2023-12-05T11:46:57.000Z
https://www.israelhayom.co.il/health/article/16131265,197324,15501,0.07855608036,"מחקר שחיברו פסיכולוגים: ""החלפת הבגדים לחטופים הייתה תנועה משבי לחירות""","פסיכולוגים משירותי בריאות הנפש בחיל הרפואה, אשר היו שותפים לקליטת השבים, טוענים כי לבגדים ולהחלפתם עם החזרה ארצה הייתה גם משמעות סמלית, של תחילת תהליך השיקום • מתן האפשרות המיידית להחליף בגדים ולחזור למראה הרגיל שלהם הייתה חלק חשוב בקליטתם של החטופים • היחס שהפגינו לבגדים שאיתם הגיעו נע בין השלכה, הסרה או השמדה, ולעיתים שמירה של הבגדים כמזכרת",2024-07-23T20:12:15.000Z,2024-07-24T05:13:58.000Z
https://www.israelhayom.co.il/health/article/17052596,164083,10416,0.06348006801,"מאות אנשי רפואה מאיימים: נעזוב אם היועמ""שית תפוטר","היוזמה שמוביל ד""ר נעם טראוב, מומחה ברפואת ילדים, באה בתגובה לאיומים גוברים מצד גורמים בממשלה לפטר את גלי בהרב מיארה • טראוב הדגיש כי פיטורי היועמ""שית יהוו נקודת אל-חזור לדמוקרטיה הישראלית, והעצומה, שכמעט הגיעה ליעדה של 650 חתימות, מבטאת את עמדתם הנחרצת של אנשי הרפואה כי ""אין בריאות בלי חירות""",2024-12-29T14:03:11.000Z,2024-12-29T17:53:26.000Z
https://www.israelhayom.co.il/health/article/17010965,166762,11864,0.07114330603,"זריקת ההרזיה שהתגלתה כפתרון לבעיה הרפואית הנפוצה: ""יעילות משמעותית""","ה-FDA אישר את השימוש בזריקת ההרזיה מונג'רו כטיפול בדום נשימה חסימתי בשינה • המחקר הראה: 42% מהמטופלים חוו הפוגה או דום נשימה קל, לעומת 16% בקבוצת הפלסבו • המטופלים איבדו בממוצע כ-20 ק""ג ממשקלם • ד""ר הגואל: ""הטיפולים החדשניים מציעים יעילות במגוון רחב של מחלות, אך אין מדובר בתרופות קסם""  הזריקה תוגש לרישום גם בישראל להתוויה של טיפול בדום נשימה חסימתי בשינה",2024-12-22T15:14:53.000Z,2024-12-22T16:24:37.000Z
https://www.israelhayom.co.il/health/article/17368692,189122,14370,0.075982699,משרד הבריאות עוצר טיפול מציל חיים לסובלים מדיכאון קשה,"למרות הצלחה מוכחת, והתרעות הרופאים כי מדובר בטכנולוגיה מונעת התאבדויות - פיילוט הקוצב החדשני שכבר הושתל ב-50 חולים הופסק • ""בימי מלחמה, כשהמצוקה הנפשית רק תגבר, אסור להפסיק"", מתריעים הפסיכיאטרים",2025-02-15T21:56:30.000Z,2025-02-15T21:56:30.000Z
https://www.israelhayom.co.il/health/article/15697432,186345,23554,0.1263999571,מחקר על חטופים ששוחררו: כשליש מאלו שנבדקו סבלו מפציעות חודרות,עוד עלה מהמחקר כי אובדן משקל במהלך השבי היה גדול יותר אצל מבוגרים בהשוואה למתבגרים וגדול יותר אצל מתבגרים בהשוואה לילדים,2024-05-05T13:15:45.000Z,2024-05-06T08:52:51.000Z
https://www.israelhayom.co.il/health/article/16903978,168552,9918,0.05884237505,"קרב תרופות ההרזיה: ""מונג'רו"" מציגה יתרון משמעותי על פני ""וויגובי""","מחקר מקיף של 751 נבדקים חושף את העליונות המטבולית של תרופת ההרזיה החדשנית • בהשוואה ישירה עם ""וויגובי"", התרופה החדשה מציגה ירידה של 47% יותר במשקל תוך שימוש במנגנון הורמונלי ייחודי המשלב שני הורמונים מרכזיים • המחקר מציג פתרון מהפכני בטיפול בעודף משקל וסיכונים מטבוליים",2024-12-04T15:00:53.000Z,2024-12-04T19:21:19.000Z
https://www.israelhayom.co.il/health/article/17107520,147792,13047,0.08827947386,דרך מפתיעה לצמצום פיגמנטציה וקמטים: הפעולות שכולנו עושים גם בחורף – ועדיף להימנע מהן,"אזהרה: התנור החורפי שלכם עלול לגרום לנזק בלתי הפיך • ד""ר מוניקה אלמן מסבירה כי השהייה הממושכת ליד מכשירי החימום בבית מובילה לשחרור מוגבר של מלנין ולהופעת כתמים כהים בעור, במיוחד ברגליים • ""חום התנור גורם לשינויים בעור... שבסופו של דבר עלול ליצור יותר פיגמנטציה"", היא מזהירה • כל מה שכדאי ולא כדאי לעשות",2025-01-07T08:44:26.000Z,2025-01-07T08:46:52.000Z
https://www.israelhayom.co.il/health/article/16036278,145307,17703,0.121831708,סיכוי של 1 ל-720 אלף: רביעייה נולדה בבית החולים בילינסון,"אם בת 35 ילדה שני בנים ושתי בנות • התינוקות שנולדו במשקלים שנעים בין 1.340 ק""ג לתינוק הקטן ביותר, ועד 1.620 ק""ג הועברו לפגייה",2024-07-07T11:28:34.000Z,2024-07-07T12:10:19.000Z
https://www.israelhayom.co.il/health/article/15942411,157305,27531,0.1750166873,ומה אם הן ייכנסו להיריון? במערכת הבריאות נערכים לתרחיש הקיצון,מאמר חדש נועד להכין רופאים למצב שעלול להיגרם כתוצאה מאונס בשבי חמאס • ממחקרי עבר עולה שורת בעיות אצל שבויות שנכנסו להיריון • כותבי המאמר מדגישים שלא התקבל מידע קונקרטי לגבי מצב החטופות,2024-06-19T19:32:41.000Z,2024-06-19T19:32:41.000Z
https://www.israelhayom.co.il/health/article/17168992,142379,11803,0.08289846115,"""תופעה שמוכרת מהשואה"": בבתיה""ח מתכוננים לאחד האתגרים הדחופים בשיבת החטופים","במערכות הרפואיות ברחבי הארץ נערכים לקליטת החטופים - בין השאר בהיערכות למצבים תזונתיים חמורים: ""למדנו מהשחרורים הקודמים שגם אנשים שנראים טוב נמצאים בתת תזונה"" • הרופאים חוששים מ""תסמונת ההזנה החוזרת"" הפוגעת במערכות בעת צריכת מזון אחרי רעב ממושך: ""זו תסמונת מסכנת חיים - לכן כל העיניים על זה"" • שר הבריאות: ""ערוכים לכל תרחיש""",2025-01-16T14:59:46.000Z,2025-01-16T16:36:56.000Z
https://www.israelhayom.co.il/health/article/17322718,140764,8629,0.06130118496,"ביה""ח שיבא על מצב החטופים: ""המצב הפעם חמור יותר, מעורר דאגה לאלו שבשבי""","באיכילוב עדכנו: ""אוהד בן עמי חזר במצב תזונתי קשה - אך פגשנו אדם איתן ברוחו"" • בשיבא הוסיפו: ""ההשלכות של 491 ימי שבי ניכרות על פני השבים שהגיעו"" • שר הבריאות בוסו: ""מצבם הגופני הוא עדות מצמררת לאכזריות חמאס""",2025-02-08T17:47:29.000Z,2025-02-08T20:47:39.000Z
https://www.israelhayom.co.il/health/article/15997992,134455,10430,0.077572422,הערכת מצב במשרד הבריאות על התפשטות קדחת הנילוס המערבי: זו מפת התחלואה,"משרד הבריאות עדכן כי עד כה אובחנו 81 חולים, כאשר 64 מהם נזקקו לאשפוז בבתי החולים • עד כה נפטרו 7 בני אדם מהמחלה",2024-06-30T15:49:23.000Z,2024-06-30T15:56:29.000Z
https://www.israelhayom.co.il/health/article/16132518,152188,8906,0.0585197256,"הדסה ושיבא בראש הטבלה, היכן איכילוב ורמב""ם? מדד איכות הטיפול בבתי החולים",כמה זמן תמתינו לבדיקה במיון בבית החולים הקרוב אליכם? • אילו בתי חולים מצטיינים בטיפול מהיר ואילו מתעכבים? • דוח מדדי האיכות של משרד הבריאות לשנת 2023 חושף את כל הפרטים,2024-07-24T09:26:30.000Z,2024-07-24T09:26:30.000Z
https://www.israelhayom.co.il/health/article/14976893,155276,8661,0.05577809835,לראשונה בישראל: כללית תאבחן באופן יזום את מצבם הנפשי של מבוטחיה,"הלקוחות יקבלו מסרון עם קישור לשאלון שנועד לזהות מצוקות רגשיות • במידת הצורך, הם יופנו למענים שמציעה הקופה בתחום  • פרופ' בליצר, ראש חטיבת החדשנות בכללית: ""אתגרי המלחמה מחייבים את זה""",2023-12-19T22:47:22.000Z,2023-12-20T06:36:54.000Z
https://www.israelhayom.co.il/health/article/16125144,149093,10170,0.068212458,"""צעד היסטורי במערכת הבריאות"": הכנסת אישרה סופית את חוק ניוד המידע הרפואי","החוק יאפשר ניוד מידע רפואי בין הארגונים ובכך ישפר את איכות הטיפול במערכת הבריאות • השר בוסו: ""בשורה היסטורית לאזרחי ישראל""",2024-07-22T20:49:06.000Z,2024-07-22T20:50:16.000Z
https://www.israelhayom.co.il/health/article/17197366,145421,6577,0.04522730555,במתחם רפואי מאובטח - השבות מתחילות בתהליך השיקום והיום יחלו בשיחות עם גורמי הביטחון,"בני משפחותיהן לצדן, אך הדרך עוד ארוכה • החטופות ששוחררו, רומי דורון ואמילי, נמצאות תחת השגחה רפואית צמודה, עם הגבלות על המזון והמבקרים • רק היום יחלו בשיחות עם גורמי הביטחון, לאחר המלצת המטפלים להמתין 24 שעות מרגע שחרורן",2025-01-21T08:12:26.000Z,2025-01-21T09:26:22.000Z
https://www.israelhayom.co.il/health/article/17347913,116472,8179,0.07022288619,שנה וחצי לאחר קיצור תורניות המתמחים: רופאים בכירים קוראים לביטול המתווה,"כ-30 רופאים, ראשי האיגודים המקצועיים בהסתדרות הרפואית קוראים להחזיר את התורניות ל-26 שעות בבתי החולים בפריפריה • לדבריהם, במקומות בהם נבחן הפיילוט המצב אינו טוב מבחינת השירות הרפואי ואיכות ההתמחות • ""אי נוכחות המתמחים בשעות הבוקר היא פגיעה ישירה בחולים""",2025-02-12T09:39:59.000Z,2025-02-12T09:55:50.000Z
https://www.israelhayom.co.il/health/article/17193778,115663,7601,0.06571678065,"""צעד במענה למחסור ברופאים"": התקנה שאושרה ותאפשר העלאת מאות רופאים לישראל","ועדת הבריאות אישרה הקלות במתן רישיון רופא - שיאפשרו קליטת כ-600 רופאים עולים בכל שנה • בין השאר, תופחת מכסת שנות הניסיון הדרושות לפטור מבחינות בארץ",2025-01-20T16:00:40.000Z,2025-01-20T16:00:40.000Z
https://www.israelhayom.co.il/health/article/17081615,127292,11654,0.09155327907,פעוטה מבני ברק במצב קשה לאחר שנדבקה בחיידק נדיר; החלה חקירה אפידמיולוגית,"בת שלוש מטופלת בטיפול נמרץ כשעל פי החשד נדבקה בחיידק המכונה ""החיידק האלים"" • משרד הבריאות בודק את הנתונים האפידמיולוגים ומעביר המלצות טיפול למשפחת הפעוטה • בישראל מתועדים כמה עשרות מקרי הידבקות בחיידק מדי שנה, כשב-2024 נרשמה עלייה במקרי הזיהום",2025-01-02T16:42:59.000Z,2025-01-02T16:44:56.000Z
https://www.israelhayom.co.il/health/article/16271973,118006,9624,0.08155517516,"יו""ר איגוד רופאי בריאות הציבור באזהרה אחרי הדיווח על מקרה ראשון של פוליו ברצועה","משרד הבריאות הפלשתיני בעזה אימת את הידבקותו של תינוק בן 10 חודשים בנגיף המסוכן • פרופסור חגי לוין, המהווה גם ראש מערך הבריאות במטה משפחות החטופים כתב: ""התפרצות כזו מסכנת לא רק את תושבי עזה אלא גם את החטופים, החיילים ותושבי ישראל""",2024-08-16T20:10:32.000Z,2024-08-16T20:10:32.000Z
https://www.israelhayom.co.il/health/article/17421495,114944,14870,0.1293673441,"""מסתירות את הסיכון לסרטן ולאובדנות"": בקשה לייצוגית נגד יצרניות זריקות הרזיה","החברות לא מציינות כי התרופות עלולות לגרור תופעות לוואי • ""מאז נודע לתובעים על התופעות הם חשים בהלה וחרדה""",2025-02-23T22:51:41.000Z,2025-02-23T22:58:12.000Z
https://www.israelhayom.co.il/health/article/15324840,112095,9243,0.08245684464,"אימו של החטוף אלמוג מאיר ז'אן: ""ירדתי 14 ק""ג - אני חייבת טיפול נפשי""","בנה של אורית נחטף ממסיבת נובה • ""מאחורי כל הופעה של בן משפחה של חטוף בתקשורת או בעצרות נדרשים הרבה כוחות נפשיים""",2024-02-25T21:08:28.000Z,2024-02-25T21:10:44.000Z
https://www.israelhayom.co.il/health/article/15664354,130864,5027,0.03841392591,"""מגמה מדאיגה"": המחסור בתרופות עלה משמעותית בעשור האחרון",מחקר חדש חושף: בין השנים 2022-2014 חל זינוק משמעותי של 266% במחסור בתרופות בישראל • משך הזמן הממוצע לסירוגין של המחסור בתרופות עלה ב־56% - מ־85 ימים בממוצע ל־133 ימים בממוצע,2024-04-28T07:04:02.000Z,2024-04-28T07:04:02.000Z
https://www.israelhayom.co.il/health/article/15993166,111636,7567,0.06778279408,"דווקא עכשיו: למד רפואה בארץ, עשה קריירה בארה""ב - וחזר אחרי 30 שנה","פרופ' יוג'ין רפפורט הצליח כרופא מרדים בקליפורניה, וחלם לעלות ארצה מאז שעזב את ישראל ב־1993, אך נואש מהתהליך המתיש להכרה ברישיונו האמריקני • המלחמה חוללה בו את המפנה, ולפני שבועיים הוא הגשים את חלומו: ""זה זמן פנומנלי להיות בו כאן""",2024-06-29T23:47:28.000Z,2024-06-30T10:03:33.000Z
https://www.israelhayom.co.il/health/article/17284270,113572,5950,0.05238967351,"המחזור הראשון של לימודי הרפואה באוניברסיטת רייכמן יצא לדרך: ""נותנים מענה לאתגר לאומי""","40% מהסטודנטים לרפואה הם גברים ו-60% נשים, מתוכם שבעה בוגרי תואר שני, ושניים בעלי Ph.D • כ-50% הם משרתי מילואים מאירועי 7 באוקטובר",2025-02-02T19:00:40.000Z,2025-02-02T19:22:05.000Z
https://www.israelhayom.co.il/health/article/15222090,123537,12660,0.1024794191,"""להפסיק את הניסויים על ילדינו"": הורים במחאה חסרת תקדים להכנסת טיפול פורץ דרך לסל התרופות","כ-80 הורים לילדים עם המחלה הגנטית הקשה דושן מאיימים לנטוש את הטיפול בביה""ח לילדים שניידר ולהוציא את ילדיהם מכל המחקרים והניסויים הרפואיים שהם משתתפים בהם • נטען כי פרופ׳ יורם נבו מגבה ומשפיע על קופ""ח כללית בהתנגדותה להכנסת תרופה חדישה לסל התרופות במסגרת דיוני ועדת הסל • בשניידר הגיבו: ""פרופ' נבו מחויב מאד לחולי דושן ותרם רבות להבאת הטיפולים המתקדמים ביותר לארץ הן כניסויים קליניים והן כטיפולים""",2024-02-06T07:26:15.000Z,2024-02-06T19:26:05.000Z
https://www.israelhayom.co.il/health/article/16017370,102791,8057,0.07838234865,בניגוד לחוק: הטיפות שמשווקות ברשתות ומיוחסות להן סגולות רפואיות,"חברת ""בסט דיפו"" משווקת מוצר טבעי לכאורה שנועד ""לתמוך בבריאות מערכת הנשימה"" •  בפרסום המוצר נכתב שהוא ""נבדק מעבדתית"", מבלי לציין באיזו מעבדה עבר את הבדיקה ובפיקוח מי • משרד הבריאות: אין אישור ייבוא מסחרי למוצר • בעקבות פניית ""ישראל היום"" לקבלת תגובה - האתר של החברה נחסם, אך הפרופיל באינסטגרם עדיין פעיל ומציע את הטיפות שעלולות לסכן את הצרכנים",2024-07-04T06:00:24.000Z,2024-07-04T06:10:13.000Z
https://www.israelhayom.co.il/health/article/15757984,109907,6269,0.05703913309,המרדף אחר ההורמון: הורים רבים מודאגים ממחסור בתרופה לילדיהם,"""אם מישהי מוכנה למכור לי מזרק - אסע רחוק מאוד"" כתבה אם לבת המטופלת בהורמון גדילה • ""אנחנו מקבלים בלי סוף פניות ממטופלים וממשפחות שמאד מוטרדים"" אומר מנהל מחלקת ילדים באסותא אשדוד",2024-05-16T12:06:51.000Z,2024-05-17T09:05:15.000Z
