Landing Page,Impressions,Url Clicks,URL CTR
https://www.israelhayom.co.il/business/article/15929106,153131,12769,0.08338612038
https://www.israelhayom.co.il/business/article/17148995,153106,12728,0.0831319478
https://www.israelhayom.co.il/business/real-estate/article/16424837,152164,3529,0.02319208223
https://www.israelhayom.co.il/business/article/16020880,149514,19789,0.1323554985
https://www.israelhayom.co.il/business/article/17100804,146314,11419,0.07804447968
https://www.israelhayom.co.il/business/article/14826370,143596,6935,0.04829521714
https://www.israelhayom.co.il/business/consumers/article/16618785,141718,6369,0.04494136242
https://www.israelhayom.co.il/business/consumers/article/15682784,139777,5601,0.04007097019
https://www.israelhayom.co.il/business/article/16189057,139602,9832,0.07042879042
https://www.israelhayom.co.il/business/article/16893768,139509,12951,0.09283272047
https://www.israelhayom.co.il/business/consumers/article/15346567,138938,5217,0.03754912263
https://www.israelhayom.co.il/business/article/15273571,138754,15653,0.1128111622
https://www.israelhayom.co.il/business/consumers/article/16672250,137037,3992,0.02913081868
https://www.israelhayom.co.il/business/article/16080313,135260,9342,0.06906698211
https://www.israelhayom.co.il/business/article/15182643,134855,14726,0.109198769
https://www.israelhayom.co.il/business/article/16500728,133866,8181,0.06111335216
https://www.israelhayom.co.il/business/consumers/article/16238577,133571,9432,0.07061413031
https://www.israelhayom.co.il/business/consumers/article/17440525,132706,6966,0.05249197474
https://www.israelhayom.co.il/business/article/17012312,128826,4777,0.03708102402
https://www.israelhayom.co.il/business/article/17454861,128146,16417,0.1281116851
https://www.israelhayom.co.il/business/article/15996911,127633,9581,0.07506679307
https://www.israelhayom.co.il/business/consumers/article/17119059,125113,5759,0.04603038853
https://www.israelhayom.co.il/business/consumers/article/15557899,123531,6128,0.04960698124
https://www.israelhayom.co.il/business/article/16405469,121595,11912,0.09796455446
https://www.israelhayom.co.il/business/article/15597578,120920,6012,0.04971882236
https://www.israelhayom.co.il/business/article/16484096,120645,5657,0.04688963488
https://www.israelhayom.co.il/business/consumers/article/15083958,120478,3836,0.03183983798
https://www.israelhayom.co.il/business/consumers/article/15836188,119522,4134,0.03458777464
https://www.israelhayom.co.il/business/article/15060846,119097,8959,0.07522439692
https://www.israelhayom.co.il/business/article/16544148,118984,7286,0.06123512405
https://www.israelhayom.co.il/business/article/17340127,118563,9228,0.07783203866
https://www.israelhayom.co.il/business/article/17110596,118214,7171,0.0606611738
https://www.israelhayom.co.il/business/consumers/article/15598231,117504,4828,0.04108796296
https://www.israelhayom.co.il/business/article/17159807,117450,23382,0.1990804598
https://www.israelhayom.co.il/business/consumers/article/16508272,117267,6494,0.0553778983
https://www.israelhayom.co.il/business/article/16463422,117161,8735,0.07455552616
https://www.israelhayom.co.il/business/article/17183463,116542,6039,0.05181822862
https://www.israelhayom.co.il/business/consumers/article/16954805,116420,4440,0.03813777701
https://www.israelhayom.co.il/business/consumers/article/15636479,116275,4437,0.03815953558
https://www.israelhayom.co.il/business/article/16880526,116092,8694,0.07488888123
https://www.israelhayom.co.il/business/article/16007389,115652,11573,0.1000674437
https://www.israelhayom.co.il/business/article/16724033,115061,8627,0.07497762057
https://www.israelhayom.co.il/business/article/17383113,114270,8064,0.07056970333
https://www.israelhayom.co.il/business/consumers/article/16794088,113705,5538,0.04870498219
https://www.israelhayom.co.il/business/article/15948470,113349,7819,0.06898164077
https://www.israelhayom.co.il/business/article/16446438,112907,9188,0.08137670826
https://www.israelhayom.co.il/business/article/15429658,112717,5853,0.05192650621
https://www.israelhayom.co.il/business/consumers/article/15622492,111990,4019,0.03588713278
https://www.israelhayom.co.il/business/consumers/article/15027454,111871,6623,0.05920211672
https://www.israelhayom.co.il/business/consumers/article/15185726,111378,3525,0.03164897915
https://www.israelhayom.co.il/business/article/16113745,111091,4300,0.03870700597
https://www.israelhayom.co.il/business/article/15213596,108568,8260,0.07608134994
https://www.israelhayom.co.il/business/article/15460634,108376,7298,0.06733963239
https://www.israelhayom.co.il/business/consumers/article/17232586,107695,2957,0.02745717071
https://www.israelhayom.co.il/business/article/16871474,107055,9981,0.09323245061
https://www.israelhayom.co.il/business/consumers/article/17135706,106399,4459,0.04190828861
https://www.israelhayom.co.il/business/article/16556688,105692,5032,0.04761003671
https://www.israelhayom.co.il/business/consumers/article/15873428,105263,3954,0.03756305634
https://www.israelhayom.co.il/business/article/14952441,104945,5069,0.04830149126
https://www.israelhayom.co.il/business/article/15033249,104351,3922,0.03758469013
https://www.israelhayom.co.il/business/real-estate/article/14979907,104290,9245,0.0886470419
https://www.israelhayom.co.il/business/consumers/article/16196971,103752,3599,0.03468848793
https://www.israelhayom.co.il/business/consumers/article/15284028,102261,2131,0.02083883396
https://www.israelhayom.co.il/business/article/15249510,101865,8644,0.08485740932
https://www.israelhayom.co.il/business/article/16865635,101782,18157,0.1783910711
https://www.israelhayom.co.il/business/article/15564388,101028,5928,0.05867680247
https://www.israelhayom.co.il/business/article/15077273,100902,8356,0.0828130265
https://www.israelhayom.co.il/business/article/15876198,100559,8353,0.08306566294
https://www.israelhayom.co.il/business/consumers/article/17254928,99677,3602,0.03613672161
https://www.israelhayom.co.il/business/article/15326229,99488,6259,0.06291211
https://www.israelhayom.co.il/business/consumers/article/17371050,98849,5441,0.05504355128
https://www.israelhayom.co.il/business/article/16947937,98289,5323,0.05415661976
https://www.israelhayom.co.il/business/article/16350401,97424,6631,0.06806331089
https://www.israelhayom.co.il/business/article/14807717,97418,6756,0.06935063335
https://www.israelhayom.co.il/business/article/15229983,97162,6720,0.06916284144
https://www.israelhayom.co.il/business/article/16483975,97056,4594,0.04733349819
https://www.israelhayom.co.il/business/consumers/article/16860389,96073,3261,0.03394293922
https://www.israelhayom.co.il/business/article/16999604,95497,9229,0.09664177932
https://www.israelhayom.co.il/business/article/16047627,94361,6415,0.06798359492
https://www.israelhayom.co.il/business/article/17047136,94152,3263,0.0346567253
https://www.israelhayom.co.il/business/article/16327616,93227,2896,0.03106396216
https://www.israelhayom.co.il/business/article/16537384,92806,8968,0.0966316833
https://www.israelhayom.co.il/business/article/17327344,92258,6385,0.06920809036
https://www.israelhayom.co.il/business/consumers/article/15996859,91988,2392,0.02600339175
https://www.israelhayom.co.il/business/article/15078069,91938,6395,0.06955774544
https://www.israelhayom.co.il/business/article/17069299,91905,7209,0.07843969316
https://www.israelhayom.co.il/business/article/17391626,91394,8766,0.09591439263
https://www.israelhayom.co.il/business/article/16039194,90669,10439,0.1151330664
https://www.israelhayom.co.il/business/article/15346429,90658,5143,0.0567296874
https://www.israelhayom.co.il/business/consumers/article/16697769,90559,3824,0.04222661469
https://www.israelhayom.co.il/business/consumers/article/16252788,90435,2731,0.0301984851
https://www.israelhayom.co.il/business/article/14880224,89407,7991,0.08937778921
https://www.israelhayom.co.il/business/consumers/article/16501702,89316,3787,0.04240001791
https://www.israelhayom.co.il/business/real-estate/article/16300181,89308,2742,0.0307027366
https://www.israelhayom.co.il/business/article/17469945,88948,7123,0.08008049647
https://www.israelhayom.co.il/business/article/15854118,88089,3557,0.04037961607
https://www.israelhayom.co.il/business/consumers/article/15697327,88000,2902,0.03297727273
https://www.israelhayom.co.il/business/consumers/article/16923895,87407,2791,0.03193108103
https://www.israelhayom.co.il/business/article/16477743,87208,5623,0.06447802954
https://www.israelhayom.co.il/business/article/17559565,86622,6713,0.0774976334
https://www.israelhayom.co.il/business/consumers/article/16485021,85654,5317,0.06207532631
https://www.israelhayom.co.il/business/article/16506138,85260,3225,0.03782547502
https://www.israelhayom.co.il/business/article/16307698,84562,6552,0.07748161113
https://www.israelhayom.co.il/business/consumers/article/15481562,84394,5468,0.06479133588
https://www.israelhayom.co.il/business/consumers/article/15977963,84181,5654,0.06716479966
https://www.israelhayom.co.il/business/consumers/article/17267035,83446,7430,0.08903961844
https://www.israelhayom.co.il/business/consumers/article/16564868,83347,4348,0.05216744454
https://www.israelhayom.co.il/business/consumers/article/16537451,83260,3758,0.04513571943
https://www.israelhayom.co.il/business/article/17095331,83116,7161,0.08615669666
https://www.israelhayom.co.il/business/article/16774905,81843,10162,0.124164559
https://www.israelhayom.co.il/business/article/16841418,81843,7928,0.09686839436
https://www.israelhayom.co.il/business/article/15296747,80997,6530,0.08062026989
https://www.israelhayom.co.il/business/consumers/article/16018443,80656,3209,0.03978625273
https://www.israelhayom.co.il/business/real-estate/article/16035543,79676,5830,0.07317134394
https://www.israelhayom.co.il/business/article/17002139,79332,4441,0.05597993244
https://www.israelhayom.co.il/business/article/16339898,79246,5558,0.0701360321
https://www.israelhayom.co.il/business/article/14811193,78815,4543,0.05764131193
https://www.israelhayom.co.il/business/article/16997151,78813,4987,0.06327636304
https://www.israelhayom.co.il/business/article/15132360,78720,4978,0.06323678862
https://www.israelhayom.co.il/business/article/14839097,78646,1816,0.02309081199
https://www.israelhayom.co.il/business/article/15050471,78367,4309,0.05498487884
https://www.israelhayom.co.il/business/article/16769670,78178,6245,0.07988180818
https://www.israelhayom.co.il/business/article/15243717,78160,2864,0.03664278403
https://www.israelhayom.co.il/business/consumers/article/16009743,78054,8943,0.1145745253
https://www.israelhayom.co.il/business/consumers/article/16638503,78018,3117,0.0399523187
https://www.israelhayom.co.il/business/article/14823388,77094,3598,0.0466702986
https://www.israelhayom.co.il/business/consumers/article/16678730,76830,4955,0.06449303657
https://www.israelhayom.co.il/business/consumers/article/16865787,76312,8888,0.1164692316
https://www.israelhayom.co.il/business/consumers/article/16967942,76308,1944,0.02547570373
https://www.israelhayom.co.il/business/article/17051600,76266,4209,0.05518841948
https://www.israelhayom.co.il/business/consumers/article/16088902,76255,2182,0.02861451708
https://www.israelhayom.co.il/business/article/16529951,76040,5861,0.07707785376
https://www.israelhayom.co.il/business/article/16891000,75344,4561,0.06053567636
https://www.israelhayom.co.il/business/article/15623943,75324,6515,0.08649301683
https://www.israelhayom.co.il/business/real-estate/article/15200499,75107,5518,0.07346851825
https://www.israelhayom.co.il/business/article/15260908,74877,2838,0.03790215954
https://www.israelhayom.co.il/business/article/16852649,74108,3977,0.05366492147
https://www.israelhayom.co.il/business/consumers/article/16466347,73729,3749,0.05084837717
https://www.israelhayom.co.il/business/consumers/article/14858213,73714,2346,0.03182570475
https://www.israelhayom.co.il/business/consumers/article/17313548,73426,2335,0.03180072454
https://www.israelhayom.co.il/business/article/15489640,73232,5499,0.07509012454
https://www.israelhayom.co.il/business/article/15997166,71124,4332,0.06090771048
https://www.israelhayom.co.il/business/article/16076723,70965,3241,0.0456704009
https://www.israelhayom.co.il/business/article/16719764,70365,2363,0.03358203652
https://www.israelhayom.co.il/business/article/16512217,70115,5261,0.07503387292
https://www.israelhayom.co.il/business/article/15488007,69822,3675,0.05263384034
https://www.israelhayom.co.il/business/article/17430200,69633,3193,0.04585469533
https://www.israelhayom.co.il/business/article/16584142,69493,6846,0.09851351935
https://www.israelhayom.co.il/business/consumers/article/17416065,69388,1885,0.02716608059
https://www.israelhayom.co.il/business/article/16155573,69308,1403,0.02024297339
https://www.israelhayom.co.il/business/real-estate/article/16464045,68919,7829,0.1135971213
https://www.israelhayom.co.il/business/article/17415438,68357,4625,0.06765949354
https://www.israelhayom.co.il/business/article/14990045,68190,2043,0.02996040475
https://www.israelhayom.co.il/business/article/17396583,68156,4783,0.07017724045
https://www.israelhayom.co.il/business/article/14940716,67961,1387,0.02040876385
https://www.israelhayom.co.il/business/article/17512718,67837,2003,0.02952665949
https://www.israelhayom.co.il/business/article/16225493,67455,3298,0.04889185383
https://www.israelhayom.co.il/business/article/17476595,67332,4357,0.06470920216
https://www.israelhayom.co.il/business/consumers/article/16412385,67272,4526,0.06727910572
https://www.israelhayom.co.il/business/article/15286476,66992,2246,0.03352639121
https://www.israelhayom.co.il/business/article/15245246,66767,2644,0.0396004014
https://www.israelhayom.co.il/business/article/16567343,66718,5477,0.08209178932
https://www.israelhayom.co.il/business/article/17262517,66542,4349,0.065357218
https://www.israelhayom.co.il/business/article/17354180,66466,5348,0.0804621912
https://www.israelhayom.co.il/business/article/16229058,66315,3097,0.04670134962
https://www.israelhayom.co.il/business/article/15444604,66302,5601,0.08447708968
https://www.israelhayom.co.il/business/article/16919944,65998,1772,0.02684929846
https://www.israelhayom.co.il/business/article/15933596,65969,3756,0.0569358335
https://www.israelhayom.co.il/business/article/14822406,65865,2420,0.03674182039
https://www.israelhayom.co.il/business/article/15373420,65786,3089,0.04695527924
https://www.israelhayom.co.il/business/article/17511966,65480,6840,0.1044593769
https://www.israelhayom.co.il/business/consumers/article/15911617,65391,2467,0.03772690431
https://www.israelhayom.co.il/business/consumers/article/17460101,65119,2115,0.03247899998
https://www.israelhayom.co.il/business/article/16842105,64538,2167,0.03357711736
https://www.israelhayom.co.il/business/article/17181204,64015,2211,0.03453877997
https://www.israelhayom.co.il/business/consumers/article/15116550,63932,3324,0.05199274229
https://www.israelhayom.co.il/business/consumers/article/15770418,63855,1867,0.02923811761
https://www.israelhayom.co.il/business/article/16978163,63631,4870,0.07653502224
https://www.israelhayom.co.il/business/article/16922818,63501,3039,0.04785751405
https://www.israelhayom.co.il/business/article/17252081,62921,5811,0.0923539041
https://www.israelhayom.co.il/business/article/14949579,62663,4820,0.07691939422
https://www.israelhayom.co.il/business/article/16389035,62523,3981,0.06367256849
https://www.israelhayom.co.il/business/consumers/article/14890157,62106,1986,0.03197758671
https://www.israelhayom.co.il/business/consumers/article/16859754,61993,1592,0.02568031875
https://www.israelhayom.co.il/business/consumers/article/16386029,61502,4555,0.07406263211
https://www.israelhayom.co.il/business/consumers/article/16528904,61256,1051,0.01715750294
https://www.israelhayom.co.il/business/article/15178293,60760,5521,0.09086570112
https://www.israelhayom.co.il/business/consumers/article/15175665,60549,2588,0.04274224182
https://www.israelhayom.co.il/business/real-estate/article/13598773,59604,4035,0.06769679887
https://www.israelhayom.co.il/business/article/15438265,59575,3421,0.05742341586
https://www.israelhayom.co.il/business/article/16074490,59441,2231,0.03753301593
https://www.israelhayom.co.il/business/consumers/article/16384772,59256,2147,0.03623261779
https://www.israelhayom.co.il/business/article/14995839,59168,5357,0.09053880476
https://www.israelhayom.co.il/business/article/17527270,59010,7988,0.135366887
https://www.israelhayom.co.il/business/article/15661747,58935,5431,0.09215237126
https://www.israelhayom.co.il/business/article/15163238,58660,3550,0.06051824071
https://www.israelhayom.co.il/business/consumers/article/17308485,58612,2447,0.04174912987
https://www.israelhayom.co.il/business/article/15020387,57842,3672,0.06348328204
https://www.israelhayom.co.il/business/article/15371098,57634,4698,0.08151438387
https://www.israelhayom.co.il/business/article/15513440,57533,2353,0.04089826708
https://www.israelhayom.co.il/business/article/16485342,57516,2762,0.04802142013
https://www.israelhayom.co.il/business/article/16895721,56953,4643,0.08152336137
https://www.israelhayom.co.il/business/consumers/article/16769178,56669,2660,0.04693924368
https://www.israelhayom.co.il/business/article/16326770,56641,4666,0.08237848908
https://www.israelhayom.co.il/business/article/15798526,55948,1498,0.02677486237
https://www.israelhayom.co.il/business/consumers/article/16699921,55905,5848,0.1046060281
https://www.israelhayom.co.il/business/article/15923301,55521,2570,0.04628879163
https://www.israelhayom.co.il/business/article/16764940,55516,3875,0.06979969738
https://www.israelhayom.co.il/business/article/17391465,55099,3732,0.06773262673
https://www.israelhayom.co.il/business/article/17538193,55073,5100,0.09260436148
https://www.israelhayom.co.il/business/article/16063289,55065,2157,0.03917188777
https://www.israelhayom.co.il/business/article/15004791,55015,3071,0.05582113969
https://www.israelhayom.co.il/business/article/15044733,54999,3062,0.05567373952
https://www.israelhayom.co.il/business/article/17130199,54967,2645,0.04811978096
https://www.israelhayom.co.il/business/article/15680354,54846,4714,0.08594975021
https://www.israelhayom.co.il/business/article/17231557,54551,5343,0.09794504225
https://www.israelhayom.co.il/business/article/17044280,54548,3407,0.06245875192
https://www.israelhayom.co.il/business/consumers/article/16776978,53804,1468,0.02728421679
https://www.israelhayom.co.il/business/article/16102163,53697,2300,0.04283293294
https://www.israelhayom.co.il/business/article/15623432,53303,3305,0.06200401478
https://www.israelhayom.co.il/business/consumers/article/15940851,53213,4467,0.08394565238
https://www.israelhayom.co.il/business/article/15304348,53207,3438,0.0646155581
https://www.israelhayom.co.il/business/article/15188861,53126,3436,0.06467642962
https://www.israelhayom.co.il/business/article/15097733,53097,4298,0.08094619282
https://www.israelhayom.co.il/business/consumers/article/15638034,52540,1804,0.03433574419
https://www.israelhayom.co.il/business/article/17561610,52417,814,0.01552931301
https://www.israelhayom.co.il/business/consumers/article/14961749,52369,1273,0.02430827398
https://www.israelhayom.co.il/business/article/17524336,52362,7577,0.1447041748
https://www.israelhayom.co.il/business/real-estate/article/15719992,52361,3383,0.06460915567
https://www.israelhayom.co.il/business/article/16545122,52112,1989,0.03816779245
https://www.israelhayom.co.il/business/real-estate/article/15200379,51772,2488,0.04805686471
https://www.israelhayom.co.il/business/consumers/article/15122681,51706,1689,0.03266545469
https://www.israelhayom.co.il/business/article/17551753,51656,1128,0.0218367663
https://www.israelhayom.co.il/business/article/16568384,51559,3613,0.07007505964
https://www.israelhayom.co.il/business/consumers/article/17565375,51514,5022,0.0974880615
https://www.israelhayom.co.il/business/article/16933997,51393,1974,0.03840990018
https://www.israelhayom.co.il/business/real-estate/article/14829357,51149,5130,0.1002952159
https://www.israelhayom.co.il/business/consumers/article/16342940,50267,1315,0.02616030398
https://www.israelhayom.co.il/business/article/17447591,49742,4397,0.088396124
https://www.israelhayom.co.il/business/article/16646599,49720,2159,0.04342316975
https://www.israelhayom.co.il/business/article/14873030,49638,866,0.01744631129
https://www.israelhayom.co.il/business/article/17011980,49101,3460,0.0704669966
https://www.israelhayom.co.il/business/real-estate/article/16586562,49019,2486,0.05071502887
https://www.israelhayom.co.il/business/article/16618201,48582,2432,0.05005969289
https://www.israelhayom.co.il/business/consumers/article/16127308,48576,2365,0.0486865942
https://www.israelhayom.co.il/business/consumers/article/16753051,48528,2449,0.05046571052
https://www.israelhayom.co.il/business/article/17044652,48235,1432,0.0296879859
https://www.israelhayom.co.il/business/article/15408248,47696,2664,0.05585374036
https://www.israelhayom.co.il/business/article/15504083,47570,2992,0.06289678369
https://www.israelhayom.co.il/business/article/15677427,47531,4490,0.09446466517
https://www.israelhayom.co.il/business/consumers/article/15006332,47433,2468,0.05203128624
https://www.israelhayom.co.il/business/article/16057364,47042,2194,0.0466391735
https://www.israelhayom.co.il/business/article/15895159,47016,2878,0.06121320402
https://www.israelhayom.co.il/business/article/16815822,46856,1940,0.04140344886
https://www.israelhayom.co.il/business/real-estate/article/14867388,46848,3104,0.0662568306
https://www.israelhayom.co.il/business/article/15132120,46324,2564,0.05534927899
https://www.israelhayom.co.il/business/article/16288904,46272,2517,0.05439574689
https://www.israelhayom.co.il/business/article/16306960,46161,3070,0.06650635818
https://www.israelhayom.co.il/business/article/15469472,46067,2157,0.04682310548
https://www.israelhayom.co.il/business/article/15234341,45734,2137,0.0467267241
https://www.israelhayom.co.il/business/article/15463883,45496,2738,0.06018111482
https://www.israelhayom.co.il/business/consumers/article/17092692,45436,3196,0.07034069901
https://www.israelhayom.co.il/business/article/17403197,45336,4109,0.09063437445
https://www.israelhayom.co.il/business/consumers/article/15758116,45296,3537,0.07808636524
https://www.israelhayom.co.il/business/consumers/article/16753722,45292,2533,0.05592599135
https://www.israelhayom.co.il/business/article/16099724,45238,3724,0.08232017331
https://www.israelhayom.co.il/business/consumers/article/15798637,45186,1363,0.03016421015
https://www.israelhayom.co.il/business/article/17409316,45014,5156,0.1145421424
https://www.israelhayom.co.il/business/article/17496271,44987,3381,0.07515504479
https://www.israelhayom.co.il/business/consumers/article/17505126,44800,3359,0.07497767857
https://www.israelhayom.co.il/business/consumers/article/15201967,44750,672,0.01501675978
https://www.israelhayom.co.il/business/consumers/article/16276511,44565,1099,0.0246606081
https://www.israelhayom.co.il/business/article/17240168,44521,2656,0.0596572404
https://www.israelhayom.co.il/business/article/15924136,44362,2313,0.05213921825
https://www.israelhayom.co.il/business/article/16227153,43975,4943,0.1124047754
https://www.israelhayom.co.il/business/consumers/article/17196939,43909,2741,0.06242455989
https://www.israelhayom.co.il/business/consumers/article/16363645,43841,1703,0.03884491686
https://www.israelhayom.co.il/business/consumers/article/15310268,43749,1314,0.03003497223
https://www.israelhayom.co.il/business/real-estate/article/15115761,43500,2782,0.06395402299
https://www.israelhayom.co.il/business/article/15124431,43320,1280,0.02954755309
https://www.israelhayom.co.il/business/article/16175710,43301,1387,0.0320315928
https://www.israelhayom.co.il/business/article/15021493,43238,3264,0.07548915306
https://www.israelhayom.co.il/business/article/14945959,43178,3946,0.09138913335
https://www.israelhayom.co.il/business/article/15718216,43155,2473,0.05730506314
https://www.israelhayom.co.il/business/article/16445921,42979,2398,0.05579469043
https://www.israelhayom.co.il/business/article/17333613,42851,4611,0.1076054234
https://www.israelhayom.co.il/business/consumers/article/17181455,42731,2541,0.05946502539
https://www.israelhayom.co.il/business/article/16202896,42661,2307,0.05407749467
https://www.israelhayom.co.il/business/article/17218131,42482,2002,0.04712584153
https://www.israelhayom.co.il/business/consumers/article/15898393,42456,3271,0.07704446957
https://www.israelhayom.co.il/business/article/15084769,42355,2852,0.06733561563
https://www.israelhayom.co.il/business/consumers/article/15385784,42312,1224,0.0289279637
https://www.israelhayom.co.il/business/article/16817706,42302,4467,0.1055978441
https://www.israelhayom.co.il/business/article/15022651,42062,2844,0.06761447387
https://www.israelhayom.co.il/business/article/17168143,41937,1621,0.03865321792
https://www.israelhayom.co.il/business/real-estate/article/14960883,41833,2719,0.06499653384
https://www.israelhayom.co.il/business/article/16459809,41594,2683,0.06450449584
